heldout,k_real_train_experiments,combo_id,train_experiments,representation,n_train_windows,n_test_windows,train_positive,test_positive,auroc,auprc,f1,balanced_accuracy
TS0330G,4,1,TS0330A+TS0330B+TS0330C+TS0330E,pressure_absolute,154,31,38,7,0.9464285714285714,0.9034013605442175,0.75,0.8660714285714286
TS0330G,4,1,TS0330A+TS0330B+TS0330C+TS0330E,pressure_shape,154,31,38,7,0.4523809523809524,0.23253817656094694,0.35714285714285715,0.5238095238095238
TS0330G,4,1,TS0330A+TS0330B+TS0330C+TS0330E,fusion_absolute,154,31,38,7,0.7142857142857143,0.7751152073732719,0.625,0.7738095238095238
TS0330G,4,1,TS0330A+TS0330B+TS0330C+TS0330E,fusion_shape,154,31,38,7,0.7083333333333334,0.7513056835637482,0.7142857142857143,0.8154761904761905
TS0330G,4,2,TS0330A+TS0330B+TS0330C+TS0330F,temperature,148,31,33,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,2,TS0330A+TS0330B+TS0330C+TS0330F,pressure_absolute,148,31,33,7,0.988095238095238,0.9682539682539681,0.8235294117647058,0.9375
TS0330G,4,2,TS0330A+TS0330B+TS0330C+TS0330F,pressure_shape,148,31,33,7,0.4107142857142857,0.2114700826567186,0.18181818181818182,0.37202380952380953
TS0330G,4,2,TS0330A+TS0330B+TS0330C+TS0330F,fusion_absolute,148,31,33,7,0.7142857142857143,0.7751152073732719,0.625,0.7738095238095238
TS0330G,4,2,TS0330A+TS0330B+TS0330C+TS0330F,fusion_shape,148,31,33,7,0.7023809523809523,0.7342988808426596,0.7142857142857143,0.8154761904761905
TS0330G,4,3,TS0330A+TS0330B+TS0330C+TS0330H,temperature,148,31,37,7,1.0,0.9999999999999998,0.7368421052631579,0.8958333333333333
TS0330G,4,3,TS0330A+TS0330B+TS0330C+TS0330H,pressure_absolute,148,31,37,7,0.9345238095238094,0.8955582232893156,0.5833333333333334,0.7916666666666667
TS0330G,4,3,TS0330A+TS0330B+TS0330C+TS0330H,pressure_shape,148,31,37,7,0.33333333333333337,0.1900234357908171,0.16666666666666666,0.33035714285714285
TS0330G,4,3,TS0330A+TS0330B+TS0330C+TS0330H,fusion_absolute,148,31,37,7,0.8154761904761905,0.8003663003663002,0.47619047619047616,0.6696428571428572
TS0330G,4,3,TS0330A+TS0330B+TS0330C+TS0330H,fusion_shape,148,31,37,7,0.7023809523809524,0.7014430014430013,0.5,0.6815476190476191
TS0330G,4,4,TS0330A+TS0330B+TS0330D+TS0330E,temperature,153,31,42,7,0.7142857142857143,0.7751152073732719,0.7692307692307693,0.8363095238095238
TS0330G,4,4,TS0330A+TS0330B+TS0330D+TS0330E,pressure_absolute,153,31,42,7,0.9821428571428571,0.9571428571428571,0.7777777777777778,0.9166666666666667
TS0330G,4,4,TS0330A+TS0330B+TS0330D+TS0330E,pressure_shape,153,31,42,7,0.5952380952380952,0.33106758832565286,0.35714285714285715,0.5238095238095238
TS0330G,4,4,TS0330A+TS0330B+TS0330D+TS0330E,fusion_absolute,153,31,42,7,0.7142857142857143,0.7751152073732719,0.625,0.7738095238095238
TS0330G,4,4,TS0330A+TS0330B+TS0330D+TS0330E,fusion_shape,153,31,42,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,5,TS0330A+TS0330B+TS0330D+TS0330F,temperature,147,31,37,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,5,TS0330A+TS0330B+TS0330D+TS0330F,pressure_absolute,147,31,37,7,1.0,0.9999999999999998,0.8235294117647058,0.9375
TS0330G,4,5,TS0330A+TS0330B+TS0330D+TS0330F,pressure_shape,147,31,37,7,0.5773809523809523,0.31229952774173547,0.38461538461538464,0.5654761904761905
TS0330G,4,5,TS0330A+TS0330B+TS0330D+TS0330F,fusion_absolute,147,31,37,7,0.7142857142857143,0.7751152073732719,0.5555555555555556,0.7321428571428572
TS0330G,4,5,TS0330A+TS0330B+TS0330D+TS0330F,fusion_shape,147,31,37,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,6,TS0330A+TS0330B+TS0330D+TS0330H,temperature,147,31,41,7,0.9047619047619049,0.8421768707482993,0.5882352941176471,0.7529761904761905
TS0330G,4,6,TS0330A+TS0330B+TS0330D+TS0330H,pressure_absolute,147,31,41,7,0.9821428571428571,0.9571428571428571,0.5384615384615384,0.75
TS0330G,4,6,TS0330A+TS0330B+TS0330D+TS0330H,pressure_shape,147,31,41,7,0.49404761904761907,0.24370689346495797,0.43478260869565216,0.6279761904761905
TS0330G,4,6,TS0330A+TS0330B+TS0330D+TS0330H,fusion_absolute,147,31,41,7,0.7142857142857143,0.7751152073732719,0.47619047619047616,0.6696428571428572
TS0330G,4,6,TS0330A+TS0330B+TS0330D+TS0330H,fusion_shape,147,31,41,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,7,TS0330A+TS0330B+TS0330E+TS0330F,temperature,154,31,46,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,7,TS0330A+TS0330B+TS0330E+TS0330F,pressure_absolute,154,31,46,7,0.9761904761904763,0.9480519480519478,0.7058823529411765,0.8452380952380952
TS0330G,4,7,TS0330A+TS0330B+TS0330E+TS0330F,pressure_shape,154,31,46,7,0.5119047619047619,0.2622218449000775,0.4,0.5863095238095238
TS0330G,4,7,TS0330A+TS0330B+TS0330E+TS0330F,fusion_absolute,154,31,46,7,0.7142857142857143,0.7751152073732719,0.5882352941176471,0.7529761904761905
TS0330G,4,7,TS0330A+TS0330B+TS0330E+TS0330F,fusion_shape,154,31,46,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,8,TS0330A+TS0330B+TS0330E+TS0330H,temperature,154,31,50,7,1.0,0.9999999999999998,0.7368421052631579,0.8958333333333333
TS0330G,4,8,TS0330A+TS0330B+TS0330E+TS0330H,pressure_absolute,154,31,50,7,0.9285714285714286,0.8802521008403361,0.5833333333333334,0.7916666666666667
TS0330G,4,8,TS0330A+TS0330B+TS0330E+TS0330H,pressure_shape,154,31,50,7,0.5357142857142858,0.2689247311827957,0.37037037037037035,0.5446428571428572
TS0330G,4,8,TS0330A+TS0330B+TS0330E+TS0330H,fusion_absolute,154,31,50,7,0.8630952380952381,0.8173374613003095,0.47619047619047616,0.6696428571428572
TS0330G,4,8,TS0330A+TS0330B+TS0330E+TS0330H,fusion_shape,154,31,50,7,0.7916666666666666,0.7917082917082916,0.7142857142857143,0.8154761904761905
TS0330G,4,9,TS0330A+TS0330B+TS0330F+TS0330H,temperature,148,31,45,7,0.9880952380952381,0.9617346938775508,0.7368421052631579,0.8958333333333333
TS0330G,4,9,TS0330A+TS0330B+TS0330F+TS0330H,pressure_absolute,148,31,45,7,0.9345238095238094,0.8955582232893156,0.5833333333333334,0.7916666666666667
TS0330G,4,9,TS0330A+TS0330B+TS0330F+TS0330H,pressure_shape,148,31,45,7,0.44047619047619047,0.22311704213981254,0.3333333333333333,0.5148809523809523
TS0330G,4,9,TS0330A+TS0330B+TS0330F+TS0330H,fusion_absolute,148,31,45,7,0.7321428571428571,0.778289810547875,0.47619047619047616,0.6696428571428572
TS0330G,4,9,TS0330A+TS0330B+TS0330F+TS0330H,fusion_shape,148,31,45,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,10,TS0330A+TS0330C+TS0330D+TS0330E,temperature,145,31,37,7,0.7142857142857143,0.7751152073732719,0.7692307692307693,0.8363095238095238
TS0330G,4,10,TS0330A+TS0330C+TS0330D+TS0330E,pressure_absolute,145,31,37,7,0.9464285714285714,0.8843537414965985,0.6086956521739131,0.8125
TS0330G,4,10,TS0330A+TS0330C+TS0330D+TS0330E,pressure_shape,145,31,37,7,0.39880952380952384,0.20358870821055694,0.35714285714285715,0.5238095238095238
TS0330G,4,10,TS0330A+TS0330C+TS0330D+TS0330E,fusion_absolute,145,31,37,7,0.7142857142857143,0.7751152073732719,0.5263157894736842,0.7113095238095238
TS0330G,4,10,TS0330A+TS0330C+TS0330D+TS0330E,fusion_shape,145,31,37,7,0.7142857142857143,0.7751152073732719,0.6666666666666666,0.7946428571428572
TS0330G,4,11,TS0330A+TS0330C+TS0330D+TS0330F,temperature,139,31,32,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,11,TS0330A+TS0330C+TS0330D+TS0330F,pressure_absolute,139,31,32,7,0.9761904761904762,0.9367346938775509,0.6666666666666666,0.8541666666666667
TS0330G,4,11,TS0330A+TS0330C+TS0330D+TS0330F,pressure_shape,139,31,32,7,0.2916666666666667,0.17891321780551495,0.3448275862068966,0.5029761904761905
TS0330G,4,11,TS0330A+TS0330C+TS0330D+TS0330F,fusion_absolute,139,31,32,7,0.7142857142857143,0.7751152073732719,0.47619047619047616,0.6696428571428572
TS0330G,4,11,TS0330A+TS0330C+TS0330D+TS0330F,fusion_shape,139,31,32,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,12,TS0330A+TS0330C+TS0330D+TS0330H,temperature,139,31,36,7,0.7142857142857143,0.7751152073732719,0.625,0.7738095238095238
TS0330G,4,12,TS0330A+TS0330C+TS0330D+TS0330H,pressure_absolute,139,31,36,7,0.9285714285714285,0.8717486994797918,0.5384615384615384,0.75
TS0330G,4,12,TS0330A+TS0330C+TS0330D+TS0330H,pressure_shape,139,31,36,7,0.3392857142857143,0.18848266579359016,0.2962962962962963,0.45238095238095233
TS0330G,4,12,TS0330A+TS0330C+TS0330D+TS0330H,fusion_absolute,139,31,36,7,0.6011904761904762,0.36317952400901715,0.37037037037037035,0.5446428571428572
TS0330G,4,12,TS0330A+TS0330C+TS0330D+TS0330H,fusion_shape,139,31,36,7,0.7023809523809523,0.7342988808426596,0.625,0.7738095238095238
TS0330G,4,13,TS0330A+TS0330C+TS0330E+TS0330F,temperature,146,31,41,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,13,TS0330A+TS0330C+TS0330E+TS0330F,pressure_absolute,146,31,41,7,0.9285714285714285,0.8717486994797918,0.6,0.7827380952380952
TS0330G,4,13,TS0330A+TS0330C+TS0330E+TS0330F,pressure_shape,146,31,41,7,0.25595238095238093,0.1702471861811759,0.3333333333333333,0.48214285714285715
TS0330G,4,13,TS0330A+TS0330C+TS0330E+TS0330F,fusion_absolute,146,31,41,7,0.7142857142857143,0.7751152073732719,0.5263157894736842,0.7113095238095238
TS0330G,4,13,TS0330A+TS0330C+TS0330E+TS0330F,fusion_shape,146,31,41,7,0.7142857142857143,0.7751152073732719,0.5882352941176471,0.7529761904761905
TS0330G,4,14,TS0330A+TS0330C+TS0330E+TS0330H,temperature,146,31,45,7,0.9047619047619049,0.8421768707482993,0.625,0.7738095238095238
TS0330G,4,14,TS0330A+TS0330C+TS0330E+TS0330H,pressure_absolute,146,31,45,7,0.9226190476190476,0.8683473389355743,0.5217391304347826,0.7202380952380952
TS0330G,4,14,TS0330A+TS0330C+TS0330E+TS0330H,pressure_shape,146,31,45,7,0.3333333333333333,0.1869794954225877,0.3448275862068966,0.5029761904761905
TS0330G,4,14,TS0330A+TS0330C+TS0330E+TS0330H,fusion_absolute,146,31,45,7,0.7142857142857143,0.7751152073732719,0.47619047619047616,0.6696428571428572
TS0330G,4,14,TS0330A+TS0330C+TS0330E+TS0330H,fusion_shape,146,31,45,7,0.7083333333333333,0.7352841025175365,0.5263157894736842,0.7113095238095238
TS0330G,4,15,TS0330A+TS0330C+TS0330F+TS0330H,temperature,140,31,40,7,0.8273809523809523,0.8025974025974025,0.5882352941176471,0.7529761904761905
TS0330G,4,15,TS0330A+TS0330C+TS0330F+TS0330H,pressure_absolute,140,31,40,7,0.9166666666666666,0.8445378151260503,0.5833333333333334,0.7916666666666667
TS0330G,4,15,TS0330A+TS0330C+TS0330F+TS0330H,pressure_shape,140,31,40,7,0.27976190476190477,0.17544669681546915,0.16,0.30952380952380953
TS0330G,4,15,TS0330A+TS0330C+TS0330F+TS0330H,fusion_absolute,140,31,40,7,0.7142857142857143,0.7751152073732719,0.47619047619047616,0.6696428571428572
TS0330G,4,15,TS0330A+TS0330C+TS0330F+TS0330H,fusion_shape,140,31,40,7,0.6964285714285714,0.7215437788018433,0.5555555555555556,0.7321428571428572
TS0330G,4,16,TS0330A+TS0330D+TS0330E+TS0330F,temperature,145,31,45,7,0.7142857142857143,0.7751152073732719,0.6666666666666666,0.7946428571428572
TS0330G,4,16,TS0330A+TS0330D+TS0330E+TS0330F,pressure_absolute,145,31,45,7,0.9464285714285714,0.8843537414965985,0.6666666666666666,0.8541666666666667
TS0330G,4,16,TS0330A+TS0330D+TS0330E+TS0330F,pressure_shape,145,31,45,7,0.44642857142857145,0.22259034661311702,0.35714285714285715,0.5238095238095238
TS0330G,4,16,TS0330A+TS0330D+TS0330E+TS0330F,fusion_absolute,145,31,45,7,0.7142857142857143,0.7751152073732719,0.47619047619047616,0.6696428571428572
TS0330G,4,16,TS0330A+TS0330D+TS0330E+TS0330F,fusion_shape,145,31,45,7,0.7083333333333334,0.7513056835637482,0.5263157894736842,0.7113095238095238
TS0330G,4,17,TS0330A+TS0330D+TS0330E+TS0330H,temperature,145,31,49,7,0.7261904761904763,0.7771560236998025,0.625,0.7738095238095238
TS0330G,4,17,TS0330A+TS0330D+TS0330E+TS0330H,pressure_absolute,145,31,49,7,0.9166666666666666,0.8445378151260503,0.56,0.7708333333333333
TS0330G,4,17,TS0330A+TS0330D+TS0330E+TS0330H,pressure_shape,145,31,49,7,0.47023809523809523,0.23105566475948955,0.3448275862068966,0.5029761904761905
TS0330G,4,17,TS0330A+TS0330D+TS0330E+TS0330H,fusion_absolute,145,31,49,7,0.7142857142857143,0.7751152073732719,0.45454545454545453,0.6488095238095238
TS0330G,4,17,TS0330A+TS0330D+TS0330E+TS0330H,fusion_shape,145,31,49,7,0.7023809523809523,0.7342988808426596,0.5,0.6904761904761905
TS0330G,4,18,TS0330A+TS0330D+TS0330F+TS0330H,temperature,139,31,44,7,0.7142857142857143,0.7751152073732719,0.5882352941176471,0.7529761904761905
TS0330G,4,18,TS0330A+TS0330D+TS0330F+TS0330H,pressure_absolute,139,31,44,7,0.9226190476190476,0.8564425770308122,0.5384615384615384,0.75
TS0330G,4,18,TS0330A+TS0330D+TS0330F+TS0330H,pressure_shape,139,31,44,7,0.44047619047619047,0.22117747843554297,0.3333333333333333,0.48214285714285715
TS0330G,4,18,TS0330A+TS0330D+TS0330F+TS0330H,fusion_absolute,139,31,44,7,0.7142857142857143,0.7751152073732719,0.3225806451612903,0.46130952380952384
TS0330G,4,18,TS0330A+TS0330D+TS0330F+TS0330H,fusion_shape,139,31,44,7,0.7023809523809523,0.7342988808426596,0.5,0.6904761904761905
TS0330G,4,19,TS0330A+TS0330E+TS0330F+TS0330H,temperature,146,31,53,7,0.8214285714285714,0.8005565862708719,0.5882352941176471,0.7529761904761905
TS0330G,4,19,TS0330A+TS0330E+TS0330F+TS0330H,pressure_absolute,146,31,53,7,0.8988095238095237,0.8207282913165266,0.5217391304347826,0.7202380952380952
TS0330G,4,19,TS0330A+TS0330E+TS0330F+TS0330H,pressure_shape,146,31,53,7,0.45238095238095233,0.22372849884370619,0.3333333333333333,0.48214285714285715
TS0330G,4,19,TS0330A+TS0330E+TS0330F+TS0330H,fusion_absolute,146,31,53,7,0.7142857142857143,0.7751152073732719,0.47619047619047616,0.6696428571428572
TS0330G,4,19,TS0330A+TS0330E+TS0330F+TS0330H,fusion_shape,146,31,53,7,0.7202380952380952,0.7761004290481488,0.5,0.6904761904761905
TS0330G,4,20,TS0330B+TS0330C+TS0330D+TS0330E,temperature,145,31,34,7,0.7142857142857143,0.7751152073732719,0.7692307692307693,0.8363095238095238
TS0330G,4,20,TS0330B+TS0330C+TS0330D+TS0330E,pressure_absolute,145,31,34,7,1.0,0.9999999999999998,0.875,0.9583333333333333
TS0330G,4,20,TS0330B+TS0330C+TS0330D+TS0330E,pressure_shape,145,31,34,7,0.4880952380952381,0.2446268068848714,0.35714285714285715,0.5238095238095238
TS0330G,4,20,TS0330B+TS0330C+TS0330D+TS0330E,fusion_absolute,145,31,34,7,0.7142857142857143,0.7751152073732719,0.5882352941176471,0.7529761904761905
TS0330G,4,20,TS0330B+TS0330C+TS0330D+TS0330E,fusion_shape,145,31,34,7,0.7142857142857143,0.7751152073732719,0.7272727272727273,0.7857142857142857
TS0330G,4,21,TS0330B+TS0330C+TS0330D+TS0330F,temperature,139,31,29,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,21,TS0330B+TS0330C+TS0330D+TS0330F,pressure_absolute,139,31,29,7,1.0,0.9999999999999998,0.9333333333333333,0.9791666666666667
TS0330G,4,21,TS0330B+TS0330C+TS0330D+TS0330F,pressure_shape,139,31,29,7,0.3571428571428571,0.1921985846531763,0.1111111111111111,0.36309523809523814
TS0330G,4,21,TS0330B+TS0330C+TS0330D+TS0330F,fusion_absolute,139,31,29,7,0.7142857142857143,0.7751152073732719,0.5882352941176471,0.7529761904761905
TS0330G,4,21,TS0330B+TS0330C+TS0330D+TS0330F,fusion_shape,139,31,29,7,0.7023809523809523,0.7342988808426596,0.6,0.7142857142857143
TS0330G,4,22,TS0330B+TS0330C+TS0330D+TS0330H,temperature,139,31,33,7,1.0,0.9999999999999998,0.7368421052631579,0.8958333333333333
TS0330G,4,22,TS0330B+TS0330C+TS0330D+TS0330H,pressure_absolute,139,31,33,7,1.0,0.9999999999999998,0.5185185185185185,0.7291666666666666
TS0330G,4,22,TS0330B+TS0330C+TS0330D+TS0330H,pressure_shape,139,31,33,7,0.26785714285714285,0.17426348668584693,0.0,0.3125
TS0330G,4,22,TS0330B+TS0330C+TS0330D+TS0330H,fusion_absolute,139,31,33,7,0.7142857142857143,0.7751152073732719,0.4166666666666667,0.6071428571428572
TS0330G,4,22,TS0330B+TS0330C+TS0330D+TS0330H,fusion_shape,139,31,33,7,0.7023809523809523,0.7342988808426596,0.4444444444444444,0.6428571428571428
TS0330G,4,23,TS0330B+TS0330C+TS0330E+TS0330F,temperature,146,31,38,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,23,TS0330B+TS0330C+TS0330E+TS0330F,pressure_absolute,146,31,38,7,1.0,0.9999999999999998,0.875,0.9583333333333333
TS0330G,4,23,TS0330B+TS0330C+TS0330E+TS0330F,pressure_shape,146,31,38,7,0.3928571428571429,0.20614244585487143,0.21052631578947367,0.43452380952380953
TS0330G,4,23,TS0330B+TS0330C+TS0330E+TS0330F,fusion_absolute,146,31,38,7,0.7142857142857143,0.7751152073732719,0.5882352941176471,0.7529761904761905
TS0330G,4,23,TS0330B+TS0330C+TS0330E+TS0330F,fusion_shape,146,31,38,7,0.7083333333333334,0.7513056835637482,0.7272727272727273,0.7857142857142857
TS0330G,4,24,TS0330B+TS0330C+TS0330E+TS0330H,temperature,146,31,42,7,1.0,0.9999999999999998,0.7368421052631579,0.8958333333333333
TS0330G,4,24,TS0330B+TS0330C+TS0330E+TS0330H,pressure_absolute,146,31,42,7,0.9940476190476191,0.982142857142857,0.6666666666666666,0.8541666666666667
TS0330G,4,24,TS0330B+TS0330C+TS0330E+TS0330H,pressure_shape,146,31,42,7,0.3869047619047619,0.20344048485268473,0.2,0.41369047619047616
TS0330G,4,24,TS0330B+TS0330C+TS0330E+TS0330H,fusion_absolute,146,31,42,7,0.7678571428571429,0.7856084656084656,0.5263157894736842,0.7113095238095238
TS0330G,4,24,TS0330B+TS0330C+TS0330E+TS0330H,fusion_shape,146,31,42,7,0.9285714285714286,0.8297619047619047,0.6666666666666666,0.7648809523809523
TS0330G,4,25,TS0330B+TS0330C+TS0330F+TS0330H,temperature,140,31,37,7,1.0,0.9999999999999998,0.7368421052631579,0.8958333333333333
TS0330G,4,25,TS0330B+TS0330C+TS0330F+TS0330H,pressure_absolute,140,31,37,7,1.0,0.9999999999999998,0.7,0.875
TS0330G,4,25,TS0330B+TS0330C+TS0330F+TS0330H,pressure_shape,140,31,37,7,0.26785714285714285,0.17300612086326372,0.0,0.25
TS0330G,4,25,TS0330B+TS0330C+TS0330F+TS0330H,fusion_absolute,140,31,37,7,0.7142857142857143,0.7751152073732719,0.5555555555555556,0.7321428571428572
TS0330G,4,25,TS0330B+TS0330C+TS0330F+TS0330H,fusion_shape,140,31,37,7,0.6845238095238096,0.5514430014430014,0.36363636363636365,0.6011904761904762
TS0330G,4,26,TS0330B+TS0330D+TS0330E+TS0330F,temperature,145,31,42,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,26,TS0330B+TS0330D+TS0330E+TS0330F,pressure_absolute,145,31,42,7,1.0,0.9999999999999998,0.875,0.9583333333333333
TS0330G,4,26,TS0330B+TS0330D+TS0330E+TS0330F,pressure_shape,145,31,42,7,0.5119047619047619,0.2620871243451889,0.38461538461538464,0.5654761904761905
TS0330G,4,26,TS0330B+TS0330D+TS0330E+TS0330F,fusion_absolute,145,31,42,7,0.7142857142857143,0.7751152073732719,0.5555555555555556,0.7321428571428572
TS0330G,4,26,TS0330B+TS0330D+TS0330E+TS0330F,fusion_shape,145,31,42,7,0.7142857142857143,0.7751152073732719,0.7692307692307693,0.8363095238095238
TS0330G,4,27,TS0330B+TS0330D+TS0330E+TS0330H,temperature,145,31,46,7,0.9761904761904762,0.9325396825396823,0.7368421052631579,0.8958333333333333
TS0330G,4,27,TS0330B+TS0330D+TS0330E+TS0330H,pressure_absolute,145,31,46,7,0.9940476190476191,0.982142857142857,0.5833333333333334,0.7916666666666667
TS0330G,4,27,TS0330B+TS0330D+TS0330E+TS0330H,pressure_shape,145,31,46,7,0.494047619047619,0.24787597834832859,0.4166666666666667,0.6071428571428572
TS0330G,4,27,TS0330B+TS0330D+TS0330E+TS0330H,fusion_absolute,145,31,46,7,0.7142857142857143,0.7751152073732719,0.5,0.6904761904761905
TS0330G,4,27,TS0330B+TS0330D+TS0330E+TS0330H,fusion_shape,145,31,46,7,0.7619047619047619,0.7842857142857143,0.7692307692307693,0.8363095238095238
TS0330G,4,28,TS0330B+TS0330D+TS0330F+TS0330H,temperature,139,31,41,7,0.9285714285714286,0.8626373626373625,0.5882352941176471,0.7529761904761905
TS0330G,4,28,TS0330B+TS0330D+TS0330F+TS0330H,pressure_absolute,139,31,41,7,1.0,0.9999999999999998,0.6363636363636364,0.8333333333333333
TS0330G,4,28,TS0330B+TS0330D+TS0330F+TS0330H,pressure_shape,139,31,41,7,0.40476190476190477,0.2078503293941082,0.2727272727272727,0.4642857142857143
TS0330G,4,28,TS0330B+TS0330D+TS0330F+TS0330H,fusion_absolute,139,31,41,7,0.7142857142857143,0.7751152073732719,0.5,0.6904761904761905
TS0330G,4,28,TS0330B+TS0330D+TS0330F+TS0330H,fusion_shape,139,31,41,7,0.7142857142857143,0.7751152073732719,0.8333333333333334,0.8571428571428572
TS0330G,4,29,TS0330B+TS0330E+TS0330F+TS0330H,temperature,146,31,50,7,1.0,0.9999999999999998,0.7368421052631579,0.8958333333333333
TS0330G,4,29,TS0330B+TS0330E+TS0330F+TS0330H,pressure_absolute,146,31,50,7,0.988095238095238,0.9682539682539681,0.7368421052631579,0.8958333333333333
TS0330G,4,29,TS0330B+TS0330E+TS0330F+TS0330H,pressure_shape,146,31,50,7,0.494047619047619,0.25184650595331,0.36363636363636365,0.5565476190476191
TS0330G,4,29,TS0330B+TS0330E+TS0330F+TS0330H,fusion_absolute,146,31,50,7,0.7142857142857143,0.7751152073732719,0.5,0.6904761904761905
TS0330G,4,29,TS0330B+TS0330E+TS0330F+TS0330H,fusion_shape,146,31,50,7,0.738095238095238,0.7793650793650793,0.7692307692307693,0.8363095238095238
TS0330G,4,30,TS0330C+TS0330D+TS0330E+TS0330F,temperature,137,31,37,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,30,TS0330C+TS0330D+TS0330E+TS0330F,pressure_absolute,137,31,37,7,0.9940476190476191,0.982142857142857,0.6666666666666666,0.8541666666666667
TS0330G,4,30,TS0330C+TS0330D+TS0330E+TS0330F,pressure_shape,137,31,37,7,0.30357142857142855,0.18183489929862504,0.3333333333333333,0.48214285714285715
TS0330G,4,30,TS0330C+TS0330D+TS0330E+TS0330F,fusion_absolute,137,31,37,7,0.7142857142857143,0.7751152073732719,0.3448275862068966,0.5029761904761905
TS0330G,4,30,TS0330C+TS0330D+TS0330E+TS0330F,fusion_shape,137,31,37,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,31,TS0330C+TS0330D+TS0330E+TS0330H,temperature,137,31,41,7,0.8690476190476191,0.8202614379084967,0.625,0.7738095238095238
TS0330G,4,31,TS0330C+TS0330D+TS0330E+TS0330H,pressure_absolute,137,31,41,7,0.9940476190476191,0.982142857142857,0.5384615384615384,0.75
TS0330G,4,31,TS0330C+TS0330D+TS0330E+TS0330H,pressure_shape,137,31,41,7,0.3630952380952381,0.19472667855020798,0.3870967741935484,0.5535714285714286
TS0330G,4,31,TS0330C+TS0330D+TS0330E+TS0330H,fusion_absolute,137,31,41,7,0.7142857142857143,0.7751152073732719,0.45454545454545453,0.6488095238095238
TS0330G,4,31,TS0330C+TS0330D+TS0330E+TS0330H,fusion_shape,137,31,41,7,0.7142857142857143,0.7751152073732719,0.7142857142857143,0.8154761904761905
TS0330G,4,32,TS0330C+TS0330D+TS0330F+TS0330H,temperature,131,31,36,7,0.7916666666666667,0.7915527950310559,0.5882352941176471,0.7529761904761905
TS0330G,4,32,TS0330C+TS0330D+TS0330F+TS0330H,pressure_absolute,131,31,36,7,1.0,0.9999999999999998,0.5384615384615384,0.75
TS0330G,4,32,TS0330C+TS0330D+TS0330F+TS0330H,pressure_shape,131,31,36,7,0.09523809523809522,0.14760442194965717,0.0,0.3333333333333333
TS0330G,4,32,TS0330C+TS0330D+TS0330F+TS0330H,fusion_absolute,131,31,36,7,0.7142857142857143,0.7751152073732719,0.35714285714285715,0.5238095238095238
TS0330G,4,32,TS0330C+TS0330D+TS0330F+TS0330H,fusion_shape,131,31,36,7,0.7023809523809523,0.7342988808426596,0.25,0.5714285714285714
TS0330G,4,33,TS0330C+TS0330E+TS0330F+TS0330H,temperature,138,31,45,7,0.9166666666666666,0.8516483516483515,0.5882352941176471,0.7529761904761905
TS0330G,4,33,TS0330C+TS0330E+TS0330F+TS0330H,pressure_absolute,138,31,45,7,0.9821428571428571,0.9571428571428571,0.56,0.7708333333333333
TS0330G,4,33,TS0330C+TS0330E+TS0330F+TS0330H,pressure_shape,138,31,45,7,0.3035714285714286,0.1808915529992416,0.3448275862068966,0.5029761904761905
TS0330G,4,33,TS0330C+TS0330E+TS0330F+TS0330H,fusion_absolute,138,31,45,7,0.7142857142857143,0.7751152073732719,0.47619047619047616,0.6696428571428572
TS0330G,4,33,TS0330C+TS0330E+TS0330F+TS0330H,fusion_shape,138,31,45,7,0.7083333333333334,0.7513056835637482,0.625,0.7738095238095238
TS0330G,4,34,TS0330D+TS0330E+TS0330F+TS0330H,temperature,137,31,49,7,0.7142857142857143,0.7751152073732719,0.5882352941176471,0.7529761904761905
TS0330G,4,34,TS0330D+TS0330E+TS0330F+TS0330H,pressure_absolute,137,31,49,7,0.9761904761904762,0.9367346938775509,0.5833333333333334,0.7916666666666667
TS0330G,4,34,TS0330D+TS0330E+TS0330F+TS0330H,pressure_shape,137,31,49,7,0.625,0.3659388025767336,0.3870967741935484,0.5535714285714286
