heldout,method,model,representation,pair_count,mae_s,rmse_s,medae_s,r2,bias_s,aug_mean
TS0330G,classical_anchor_matched,rf,pressure_absolute,3,58.30472794194788,68.70587839991332,57.26769238383371,0.40701521178051353,-4.256118728382321,51.0
TS0330G,classical_anchor_matched,rf,pressure_shape,3,88.99209773508032,102.15234782724792,96.43335798136025,-0.3559025857331011,8.662200601546756,51.0
TS0330G,classical_anchor_matched,rf,temperature,3,42.27256675142493,45.34676162788852,45.459584324465844,0.6952428996254754,6.882064579251941,51.0
TS0330G,racdiff,huber,fusion_absolute,3,121.66915043373503,122.6606994055261,123.68733391326946,-1.0374782610515856,-15.798715962537225,51.0
TS0330G,racdiff,huber,fusion_shape,3,45.422533314038276,47.92367275210443,45.04052015460665,0.7083686754528836,-2.0180937878767318,51.0
TS0330G,racdiff,huber,pressure_absolute,3,121.04344404167334,149.87818294077184,91.99530038335449,-1.8999081346361517,-45.58935497653761,51.0
TS0330G,racdiff,huber,pressure_shape,3,98.2686658718613,117.10549060022306,80.97449255829622,-0.7423179797601535,-24.641246718235816,51.0
TS0330G,racdiff,huber,temperature,3,38.09684415776889,41.45094631777952,37.18272422992351,0.7445969686905235,5.1886506826332095,51.0
TS0330G,racdiff,rf,fusion_absolute,3,42.79441375461778,45.314730781403775,44.208295336409925,0.7047552773791463,1.5288852624390472,51.0
TS0330G,racdiff,rf,fusion_shape,3,38.65695482577553,40.69075804210565,38.25256650640798,0.7533427585079385,6.649311515573501,51.0
TS0330G,racdiff,rf,pressure_absolute,3,62.25975671678105,71.80063053702807,62.13827169354719,0.3543403241435071,-1.7336269026457292,51.0
TS0330G,racdiff,rf,pressure_shape,3,89.03404199288049,101.17984378717831,87.31801249262622,-0.3324187147409855,7.843440097368194,51.0
TS0330G,racdiff,rf,temperature,3,41.207124976199644,43.56970219652259,43.044569987998635,0.7214849688223802,6.759684662639262,51.0
TS0330G,real_only,huber,fusion_absolute,3,169.1520062803345,190.78794454673903,148.9894201480366,-3.73170572465432,-33.533696402553346,0.0
TS0330G,real_only,huber,fusion_shape,3,83.71753812064941,149.37484071855408,55.962621052624286,-2.3121504513535522,24.853560732976586,0.0
TS0330G,real_only,huber,pressure_absolute,3,326.98533477178756,368.1250894254352,249.48931083240578,-20.37175840960576,240.87272594339152,0.0
TS0330G,real_only,huber,pressure_shape,3,87.34955120366186,105.19925490804604,69.88086948189199,-0.45946412079183313,-25.111498718715243,0.0
TS0330G,real_only,huber,temperature,3,72.41514104352468,165.6622488051305,34.0726558535459,-2.4488543768297935,44.20490590561041,0.0
TS0330G,real_only,rf,fusion_absolute,3,42.754416735589665,46.78373842818734,44.34077011885895,0.6967197261234298,5.490388398073779,0.0
TS0330G,real_only,rf,fusion_shape,3,39.60185091759541,44.077244638838444,40.13560261889169,0.7165940815199887,9.227485507004905,0.0
TS0330G,real_only,rf,pressure_absolute,3,60.12261647752308,70.6129250871479,55.610005468336986,0.3543640715146897,-16.627914722788827,0.0
TS0330G,real_only,rf,pressure_shape,3,83.7756325867048,95.22004488972475,82.480381903171,-0.19116297022039128,-3.76312782591333,0.0
TS0330G,real_only,rf,temperature,3,43.7232679612764,46.699491506461584,41.72611002125846,0.6850201988872756,7.316941814919858,0.0
TS0330H,classical_anchor_matched,huber,fusion_absolute,3,160.67229434638458,161.78720606942173,158.74491242960463,-3.87620747806619,115.7890361833072,50.0
TS0330H,classical_anchor_matched,huber,fusion_shape,3,79.70711575856522,83.33823340969695,85.49518255322438,0.1591112369040496,79.70711575856522,50.0
TS0330H,classical_anchor_matched,huber,pressure_absolute,3,172.03846406705395,220.39442267962363,135.07254861864376,-4.580666344506198,-63.89966935659654,50.0
TS0330H,classical_anchor_matched,huber,pressure_shape,3,138.04300062754808,176.22068526339604,114.33966347622089,-2.6702552767090797,59.307612863649155,50.0
TS0330H,classical_anchor_matched,huber,temperature,3,80.73788350284747,83.34848236860644,78.25568361083252,0.08782864257002305,80.73788350284747,50.0
TS0330H,classical_anchor_matched,rf,fusion_absolute,3,78.98121588504969,81.32399789900657,83.20855009410558,0.2135626053236979,78.98121588504969,50.0
TS0330H,classical_anchor_matched,rf,fusion_shape,3,83.35700112922302,84.49143443082487,83.79686720674404,0.13074921541013576,83.35700112922302,50.0
TS0330H,classical_anchor_matched,rf,pressure_absolute,3,106.64287196423386,125.84841275002431,89.62145226454977,-0.9600455026451223,24.138219956097245,50.0
TS0330H,classical_anchor_matched,rf,pressure_shape,3,106.01344524162072,131.25256995950963,79.11632988434974,-1.046301380537068,71.51804632894043,50.0
TS0330H,classical_anchor_matched,rf,temperature,3,84.64571474010212,86.19496695829103,86.28537309099535,0.0783650492347729,84.64571474010212,50.0
TS0330H,racdiff,huber,fusion_absolute,3,165.1611124126994,166.61172091482257,164.3590665470838,-4.248391901348813,120.86948433831122,50.0
TS0330H,racdiff,huber,fusion_shape,3,78.07677755373767,79.56966689895437,78.12011526908115,0.2423734670293963,78.07677755373767,50.0
TS0330H,racdiff,huber,pressure_absolute,3,154.39692290669504,199.59128064432343,143.28437569857456,-3.5190817153132508,-6.797800414679695,50.0
TS0330H,racdiff,huber,pressure_shape,3,140.4724629182068,177.46979491657757,105.07694532953313,-2.706274609726343,56.06870945223915,50.0
TS0330H,racdiff,huber,temperature,3,81.09325855039114,82.15667618686084,80.12487044541302,0.13870315642341088,81.09325855039114,50.0
TS0330H,racdiff,rf,fusion_absolute,3,81.83866829236457,83.46798945581916,87.65163261768156,0.16238835943873,81.83866829236457,50.0
TS0330H,racdiff,rf,fusion_shape,3,83.34698907767812,84.50796409056214,85.61486942832403,0.12104686367551411,83.34698907767812,50.0
TS0330H,racdiff,rf,pressure_absolute,3,102.65595263870883,127.63823650811732,74.75471427516864,-1.023659464686301,44.096839582822504,50.0
TS0330H,racdiff,rf,pressure_shape,3,105.37726265955392,128.75195429718497,86.17056556520885,-1.0099096253843869,74.73773483425587,50.0
TS0330H,racdiff,rf,temperature,3,84.18213166897277,85.48352548808175,87.19668344342033,0.08630237665768532,84.18213166897277,50.0
TS0330H,real_only,huber,fusion_absolute,3,183.98078222516492,185.1450055083192,183.22864759235972,-5.687010884655045,132.36599109120888,0.0
TS0330H,real_only,huber,fusion_shape,3,87.26446817674928,93.30289699360056,92.34224460458033,-0.10551144603968747,87.26446817674928,0.0
TS0330H,real_only,huber,pressure_absolute,3,154.01278707138272,181.78500097424285,177.8841479591198,-4.20878471119321,121.16040102298415,0.0
TS0330H,real_only,huber,pressure_shape,3,146.06209441261964,170.33784591294446,136.14501404585113,-2.3112683254751656,57.437175883557394,0.0
TS0330H,real_only,huber,temperature,3,81.930007441233,86.7952750835417,73.7775072314402,-0.0061904226557957616,81.930007441233,0.0
TS0330H,real_only,rf,fusion_absolute,3,81.17778053143938,83.0695340297239,83.82509245093321,0.1720581330725778,81.17778053143938,0.0
TS0330H,real_only,rf,fusion_shape,3,82.57188554376948,83.68597038635208,82.0872527852773,0.14468128950081163,82.57188554376948,0.0
TS0330H,real_only,rf,pressure_absolute,3,88.35943700859411,105.54654711735002,81.14715382607426,-0.25730280901898134,41.34476088696636,0.0
TS0330H,real_only,rf,pressure_shape,3,108.92362766553352,134.26635763896996,83.41173321345453,-1.2148551523090687,78.93013932037222,0.0
TS0330H,real_only,rf,temperature,3,83.22841371301232,84.51891007748993,83.27089542118918,0.11663302893500815,83.22841371301232,0.0
